RAD1_cam1_X,RAD1_cam1_Y,RAD1_cam2_X,RAD1_cam2_Y,RAD2_cam1_X,RAD2_cam1_Y,RAD2_cam2_X,RAD2_cam2_Y,RAD3_cam1_X,RAD3_cam1_Y,RAD3_cam2_X,RAD3_cam2_Y,MCIII1_cam1_X,MCIII1_cam1_Y,MCIII1_cam2_X,MCIII1_cam2_Y,MCIII2_cam1_X,MCIII2_cam1_Y,MCIII2_cam2_X,MCIII2_cam2_Y,MCIII3_cam1_X,MCIII3_cam1_Y,MCIII3_cam2_X,MCIII3_cam2_Y
476.028679999,84.8174146797,568.582853008,73.7125933515,480.978334481,107.478300839,556.113062502,98.5908074269,478.230465037,142.505803122,567.445607197,133.019943362,499.063708364,833.865796528,360.395119933,858.74947549,519.435959185,827.15820839,340.873368574,855.75080714,508.338403902,857.974286166,330.081651004,884.785921883
476.292876776,84.5071597196,568.541273711,73.5636009874,480.966606883,107.597138757,556.022283136,98.6396696968,478.126515051,142.571370509,567.383702072,133.029359183,498.818462277,833.822993314,360.019450379,858.711720616,519.209701407,827.175560279,340.667368861,855.51272986,507.90590359,857.978898082,329.836268694,884.734016055
475.967947877,84.6643996182,568.531692949,73.6304098816,481.071946101,107.458646383,555.881381183,98.6574824074,478.190265195,142.567466225,567.407604541,132.763495926,498.599763371,833.649681077,359.948910742,858.559892312,518.705368514,827.056639519,340.575698081,855.248677329,507.450946744,857.818081896,329.889538068,884.411300552
476.001325336,84.8049160163,568.590638065,73.5577997514,481.034376409,107.529536035,556.036967915,98.6902451209,478.26900463,142.410355136,567.49874163,132.851623226,497.795509865,833.76979475,359.955617052,858.41491434,518.092875151,827.156745279,340.42958482,855.430841053,507.124207157,858.240074175,329.831560991,884.357265157
476.002097105,84.6983306159,568.546546016,73.6720831099,480.909742091,107.700971266,556.057628037,98.7100939138,478.188324961,142.404950456,567.468254097,132.95009067,497.615338732,833.571189665,359.826391874,858.541166606,517.913655901,827.239250577,340.315698787,855.073507885,506.703771005,857.711536341,329.625223971,884.172689526
476.15535471,84.5680033881,568.585524289,73.8660297716,480.963153579,107.692449795,555.944836925,98.769291445,478.064583219,142.540291008,567.33612643,133.014339591,497.154337774,833.72693035,359.613003364,858.160392665,517.482796727,826.852104131,340.147975659,855.247771843,506.413801995,857.870581781,329.478624646,884.112882157
476.110963882,84.8184683728,568.66981147,73.621316336,481.031456215,107.604931189,555.974086874,98.7210187213,477.989120095,142.601498757,567.33310497,132.803348834,496.598881218,833.470734576,359.686878513,857.935546411,516.928471761,826.850839304,340.080371399,854.955917707,505.79611959,857.795018077,329.614064447,884.028491906
476.104023765,84.8231277382,568.563527179,73.6933924811,480.909499361,107.535517805,555.985051217,98.6792057341,478.111243855,142.398194275,567.462617002,132.991436058,496.469231142,833.358062486,359.554133258,857.998884727,516.644015471,827.153990494,339.948092206,855.061113203,505.142243296,857.818346018,329.526229227,883.79420154
476.183502322,84.5950586697,568.508374276,73.6878784618,480.825159334,107.533346909,556.107285765,98.7648921801,478.227019993,142.233702758,567.415940595,132.881454451,495.962703652,833.536885875,359.467870123,857.75023176,516.305116557,827.008536442,339.934187525,854.867010258,504.655618524,857.714953038,329.287944465,883.566694193
476.002982085,84.7281237599,568.547588763,73.772463179,480.966876227,107.543171043,555.955892695,98.7492278321,478.053356869,142.591753284,567.388800812,132.966796779,495.45326524,833.339898813,359.441747279,857.565748776,515.859425424,827.00303357,339.872685329,854.710812399,504.334195709,857.615313267,329.250649012,883.698009764
475.966448721,85.3774825659,568.428474223,73.6629458653,480.846233574,107.521995507,555.942739997,98.8582128326,477.93318785,142.620985589,567.36103245,132.993746831,494.895483244,833.440614171,359.326047099,857.744664287,515.225134213,826.984031975,339.852323331,854.742545108,503.758281665,857.541324171,329.247288096,883.39312572
476.209818704,84.7768120575,568.58280554,73.7730256477,480.916500639,107.56910604,555.987624588,98.7419640341,477.880342329,142.42481864,567.435385072,132.824546661,494.512247419,833.19842204,359.266332398,857.375949394,514.716226227,827.063039121,339.79300421,854.471295645,503.254446666,857.526852078,329.283782004,883.183717082
475.789107527,85.0080451762,568.644684846,73.6044448745,480.895039747,107.839089391,556.036722853,98.6702668383,477.98311282,142.312476602,567.42851225,132.910130091,493.972598225,833.298243443,359.342050053,857.187554207,514.421317766,826.912020549,339.796065944,854.270104261,502.633606968,857.616204405,328.990125532,883.008300148
476.023883916,84.7337155515,568.613799575,73.6956590931,480.905335639,107.599105409,556.121940278,98.7910595538,478.235587776,142.698310809,567.464382441,133.025267331,493.450201001,833.219788954,359.249130529,857.036754636,513.916074626,827.016678386,339.913706489,854.042358881,502.289334827,857.473734914,329.075333532,882.967723085
476.065724099,84.9437435101,568.597346258,73.7541011441,480.977644705,107.75352935,556.103199836,98.7939049546,478.085331508,142.270647722,567.412256633,132.926493598,492.767378267,833.082121379,359.241522046,856.864008604,513.35071545,827.015250972,339.720397687,854.195246544,501.42027058,857.537535783,329.109722309,882.776907881
475.799551286,84.9045370082,568.653081704,73.6905124674,480.875445807,107.829676052,556.099547686,98.6619913388,477.984932464,142.63038263,567.542529344,133.129903452,492.302995086,833.125289113,359.303020527,856.717702102,512.812777258,826.969802228,339.794531166,853.97585815,500.852773468,857.501164934,329.142787866,882.665024985
475.922005294,84.8425859003,568.447308279,73.7061178266,480.829122062,107.798768604,556.133175111,98.7808161017,477.976838443,142.627087486,567.380404947,132.925501107,491.650549361,833.128776949,359.300778485,856.560318979,512.03447376,826.942645267,339.764813521,853.952795254,500.205145206,857.476225722,328.990628962,882.705987269
476.144897657,84.7323465145,568.569875125,73.7671548588,480.920787746,107.898168746,556.098682572,98.8392939863,478.148207378,142.870952776,567.391605457,133.025185493,491.237383851,833.050287084,359.167640452,856.544986285,511.564197653,826.996698908,339.694217173,853.780095404,499.675462972,857.432330693,329.220899148,882.338156593
475.99888003,85.138239406,568.673083876,73.7297424152,480.726646185,107.812537338,556.13423761,98.7471482358,477.801081532,142.711103471,567.478864604,133.091369823,490.726122065,833.114305405,359.407539226,856.367405032,511.206053413,826.784852606,339.740540579,853.774069555,499.107673931,857.553714931,329.296232518,882.447421778
475.843340658,84.9220745452,568.514594253,73.8186892828,480.800656616,107.754072206,556.079749557,98.6464824799,478.156943599,142.517937376,567.446198354,133.095825469,490.204213515,833.16642781,359.456573661,856.124709559,510.398198157,827.093377825,339.921045053,853.556267236,498.587521647,857.208302901,329.22666767,882.287931756
475.976519408,85.1481931114,568.702485365,73.7758965215,480.981834256,107.583717831,556.007081897,98.6543344096,478.253428167,142.110534872,567.515409771,132.886941848,489.432648505,833.123956233,359.486341165,855.956181543,509.722522717,827.025775522,339.970280798,853.337165794,497.902890941,857.394995272,329.287143232,882.01970155
476.043894978,85.18689802,568.577305979,73.8831456121,480.874697163,107.785048247,556.253960569,98.9055681245,478.160321411,142.620949756,567.457476208,133.138022238,488.683758144,832.866666504,359.475296893,855.887626808,509.123267808,827.05910559,339.999726142,853.269624884,496.885163559,857.206186499,329.520482154,881.889936682
476.173365462,84.9306565707,568.507863587,73.8007648251,480.899429686,107.779944269,555.999600818,98.6623305656,477.991028327,142.818858103,567.363905828,133.101747432,488.113590716,832.961484644,359.417968545,855.800571122,508.298760425,827.018916216,339.925923106,853.144757485,496.572010423,857.299401334,329.593865573,881.782881977
475.850287625,85.0591941074,568.623935782,73.8024428212,480.907805713,107.738599628,555.965812476,98.7927800979,477.885748946,142.717026355,567.444230662,133.090561291,487.515312133,832.863161326,359.584761582,855.537623054,507.781528744,826.946670861,339.931167326,853.158627206,495.581084558,857.218176463,329.344079853,881.480029574
476.085460298,84.9292928917,568.666478693,73.7114683286,480.848040477,107.647152479,556.265560079,98.664378476,477.932541434,142.516017636,567.532165268,132.946185942,486.869773198,832.742768017,359.648088522,855.460139828,507.047176645,827.099773024,340.05698951,852.83444588,494.532000056,857.241034982,329.458168189,881.219056857
475.854806805,85.0706949798,568.544954472,73.7358808701,480.766608254,107.9713181,556.0197846,98.8275786474,477.828314518,142.318069158,567.485977575,133.005419882,486.129876213,833.127875011,359.63280101,855.287913399,506.288682484,826.868940453,340.020923983,852.873005871,493.810919116,857.181995058,329.488036366,881.233546856
476.014855944,84.6868305581,568.5415814,73.5872221384,480.881803094,107.864750401,555.961432778,98.7509993549,477.927361872,142.65960382,567.397443893,132.964738534,485.227417841,832.757741134,359.657201586,855.073254424,505.713741109,827.069999295,340.144463718,852.846216896,493.029643568,857.196400844,329.540445568,880.81520014
476.038333791,84.9632050158,568.66011618,73.7992635112,480.948394313,107.760301217,556.201085427,98.7307491629,477.875484757,142.738124747,567.516543367,133.003141858,484.635350987,832.853262387,359.918408984,854.912289207,505.024297149,826.973719745,340.221238578,852.45042112,492.27605444,857.259501609,329.819214828,880.701309768
476.016064297,85.2710988147,568.553642839,73.7853436459,480.838333933,107.536220938,556.053784055,98.7302075503,477.695016872,142.748269201,567.44790599,133.008400661,483.601792152,832.591429352,359.861937381,854.566829605,503.854356739,827.145892613,340.418087997,852.457909111,491.435999577,857.219732965,329.779394939,880.433179213
475.886384156,84.9259815123,568.568754438,73.728066222,480.889925534,107.773886622,555.921496858,98.7268537562,477.638334528,142.869877258,567.611463755,133.078462088,482.741086461,832.65568086,359.927696428,854.579134987,503.279672457,826.717243225,340.449458643,852.355811059,490.463520356,857.231914172,329.826148532,880.26727065
475.88133244,85.1574527006,568.61744507,73.8239187482,480.955252577,107.748959736,556.125483338,98.7263091618,477.777720612,142.586652768,567.550698986,132.966451736,481.965448285,832.613492545,360.199082314,854.393462268,502.38532275,827.070992823,340.463842465,852.013689497,489.534588182,857.217218033,329.993972578,880.232622965
475.956914507,85.2428077802,568.581290688,73.6934746155,480.805332535,107.639418948,556.031954463,98.8878872343,477.790501878,142.662416187,567.490217481,133.127532368,481.040104522,832.558798854,360.133160053,853.984766929,501.491278213,826.888220697,340.523844959,852.076314253,488.434693722,856.897618083,330.140135399,879.635896152
475.843347706,85.1222759237,568.626710347,73.7859760295,480.880694897,107.820300268,556.156603804,98.9505021481,477.705625315,142.794505393,567.455242566,133.116535398,480.149291362,832.468308976,360.19870362,853.758030925,500.521417871,826.813265859,340.613508147,851.789537764,487.56726145,856.953704359,330.095733623,879.465661083
475.841844354,84.8658109139,568.74928038,73.6729042741,480.42965353,107.863906541,556.176168546,98.8576663331,477.726008613,142.5573912,567.607118656,133.067497178,479.181337232,832.574975232,360.376784273,853.425520521,499.633032727,826.948962424,340.695747821,851.67492849,486.5765422,857.161947171,330.259227949,879.409489533
475.754018629,84.9881720313,568.65095407,73.7780058358,480.736789128,107.720049856,556.15705926,98.9101480641,477.77959487,142.541122369,567.419551165,133.059880739,478.369467479,832.453560579,360.490467799,853.30038155,498.935025451,827.120276629,340.964454987,851.436849254,485.528092636,856.864342901,330.267453283,879.196295894
476.032266072,84.8909443865,568.596467473,73.7576276778,480.925339754,107.788636643,556.084065127,98.8589256187,477.704127976,142.640191176,567.510887813,132.992747486,477.457171929,832.434173281,360.646937484,853.32997599,498.131022311,827.098705828,340.965055057,851.298403646,484.616649653,856.907454546,330.327383889,879.036378655
476.013455625,85.3159436938,568.577798281,73.877698037,480.680726596,108.243803049,556.142611284,98.849340172,477.77832998,142.861330058,567.665276163,132.912232865,476.542653251,832.285787407,360.835240832,852.913706158,497.010785515,826.868625408,341.220929992,851.049118013,483.742384606,856.921918181,330.461630648,878.724475089
475.731328065,84.9363743859,568.684703531,73.7617291329,480.629581606,107.827357127,556.044624699,98.9763516033,477.687104571,142.807429411,567.559767455,133.093785024,475.443568465,832.168476707,360.760317509,852.613276866,496.083438423,827.02429823,341.163696475,850.935807358,482.791025408,857.024163443,330.593662676,878.625570724
475.894307054,84.9669029547,568.724584706,73.8699828949,480.66959098,107.715691587,556.189149514,98.6685624497,477.732325053,142.697150978,567.56507023,133.142322787,474.909221579,831.973404985,360.848340198,852.51608102,495.294556211,826.93910158,341.243346633,850.745513433,481.813605592,856.70828105,330.62043304,878.333949643
475.695500655,84.8158236684,568.579024274,73.8540005139,480.593971811,108.063940372,556.113252905,98.8895306406,477.694750828,142.799520789,567.663175732,133.223175559,474.150233221,831.975475592,361.092862981,852.143720864,494.507501653,826.818732657,341.573600038,850.60558376,480.801179696,856.682108296,330.833609665,878.250516881
475.655593788,84.9764633472,568.583753028,73.8255062476,480.457185307,108.043010312,556.16118926,98.7597549226,477.81002824,142.611099702,567.627365539,132.960676751,473.175468836,832.003760271,361.112956325,851.952004908,493.732601326,827.055105968,341.516534261,850.449050787,479.785532648,856.730290966,330.88597406,877.866550069
475.797467539,85.3388430524,568.650189944,73.8022281964,480.577711402,107.845193242,556.311702779,98.7255310032,477.587244941,142.796558547,567.689036165,133.038719843,472.275218602,831.988874751,361.390469451,851.754080423,492.750514073,826.776650656,341.759230062,850.273057772,478.978573351,856.855541799,331.114988095,877.79230696
475.84639126,84.9079378318,568.563215016,73.6625902938,480.549441809,107.935958883,556.288295155,98.8827232062,477.658186759,142.72745806,567.510473022,133.081312979,471.228728646,831.892516811,361.485217779,851.461034568,491.737510119,826.995927803,341.796019493,850.039872688,477.832863227,856.796692962,331.348184763,877.38903757
